pais;pagina;chave;votos;pct_impresso
TRINIDAD TOBAGO;145;CORREA;0;0.00
TRINIDAD TOBAGO;145;MARRONZINHO;0;0.00
TRINIDAD TOBAGO;145;CELSO BRANT;0;0.00
TRINIDAD TOBAGO;145;ZAMIR;0;0.00
TRINIDAD TOBAGO;145;MALUF;0;0.00
TRINIDAD TOBAGO;145;AFIF;0;0.00
TRINIDAD TOBAGO;145;MARIO COVAS;0;0.00
TRINIDAD TOBAGO;145;R. FREIRE;0;0.00
TRINIDAD TOBAGO;145;LIVIA MARIA;0;0.00
TRINIDAD TOBAGO;145;PG;0;0.00
TRINIDAD TOBAGO;145;COLLOR;0;0.00
TRINIDAD TOBAGO;145;AURELIANO;0;0.00
TRINIDAD TOBAGO;145;A. CAMARGO;0;0.00
TRINIDAD TOBAGO;145;BRIZOLA;0;0.00
TRINIDAD TOBAGO;145;ENEAS;0;0.00
TRINIDAD TOBAGO;145;GABEIRA;0;0.00
TRINIDAD TOBAGO;145;ULYSSES;0;0.00
TRINIDAD TOBAGO;145;PEDREIRA;0;0.00
TRINIDAD TOBAGO;145;R. CAIADO;0;0.00
TRINIDAD TOBAGO;145;MANOEL HORTA;0;0.00
TRINIDAD TOBAGO;145;EUDES;0;0.00
TUNISIA;145;#ELEITORADO;16;
TUNISIA;145;#SECOES;1;
TUNISIA;145;#ABSTENCOES;16;100.00
TUNISIA;145;#VOTANTES;0;0.00
TUNISIA;145;#BRANCOS;0;0.00
TUNISIA;145;#NULOS;0;0.00
TUNISIA;145;#VOTOS VALIDOS;1;6.25
TUNISIA;145;LULA;0;0.00
TUNISIA;145;CORREA;0;
TUNISIA;145;MARRONZINHO;0;0.00
TUNISIA;145;CELSO BRANT;0;0.00
TUNISIA;145;ZAMIR;0;0.00
TUNISIA;145;MALUF;0;0.00
TUNISIA;145;AFIF;0;
TUNISIA;145;MARIO COVAS;0;0.00
TUNISIA;145;R. FREIRE;0;0.00
TUNISIA;145;LIVIA MARIA;0;0.00
TUNISIA;145;PG;0;0.00
TUNISIA;145;COLLOR;0;0.00
TUNISIA;145;AURELIANO;0;0.00
TUNISIA;145;A. CAMARGO;0;0.00
TUNISIA;145;BRIZOLA;0;0.00
TUNISIA;145;ENEAS;0;0.00
TUNISIA;145;GABEIRA;0;0.00
TUNISIA;145;ULYSSES;0;0.00
TUNISIA;145;PEDREIRA;0;0.00
TUNISIA;145;R. CAIADO;0;0.00
TUNISIA;145;MANOEL HORTA;0;0.00
TUNISIA;145;EUDES;0;0.00
TURQUIA;146;#ELEITORADO;7;
TURQUIA;146;#SECOES;1;
TURQUIA;146;#ABSTENCOES;7;100.00
TURQUIA;146;#VOTANTES;0;0.00
TURQUIA;146;#BRANCOS;0;0.00
TURQUIA;146;#NULOS;0;0.00
TURQUIA;146;#VOTOS VALIDOS;1;14.29
TURQUIA;146;LULA;0;0.00
TURQUIA;146;CORREA;0;0.00
TURQUIA;146;MARRONZINHO;0;0.00
TURQUIA;146;CELSO BRANT;0;0.00
TURQUIA;146;ZAMIR;0;0.00
TURQUIA;146;MALUF;0;0.00
TURQUIA;146;AFIF;0;0.00
TURQUIA;146;MARIO COVAS;0;0.00
TURQUIA;146;R. FREIRE;0;0.00
TURQUIA;146;LIVIA MARIA;0;0.00
TURQUIA;146;PG;0;0.00
TURQUIA;146;COLLOR;0;0.00
TURQUIA;146;AURELIANO;0;0.00
TURQUIA;146;A. CAMARGO;0;0.00
TURQUIA;146;BRIZOLA;0;0.00
TURQUIA;146;ENEAS;0;0.00
TURQUIA;146;GABEIRA;0;0.00
TURQUIA;146;ULYSSES;0;0.00
TURQUIA;146;PEDREIRA;0;0.00
TURQUIA;146;R. CAIADO;0;0.00
TURQUIA;146;MANOEL HORTA;0;0.00
TURQUIA;146;EUDES;0;0.00
UNIAO SOVIETICA;146;#ELEITORADO;62;
UNIAO SOVIETICA;146;#SECOES;1;
UNIAO SOVIETICA;146;#ABSTENCOES;20;32.26
UNIAO SOVIETICA;146;#VOTANTES;42;67.74
UNIAO SOVIETICA;146;#BRANCOS;0;0.00
UNIAO SOVIETICA;146;#NULOS;0;0.00
UNIAO SOVIETICA;146;#VOTOS VALIDOS;42;67.74
UNIAO SOVIETICA;146;R. FREIRE;13;30.95
UNIAO SOVIETICA;146;LULA;10;23.81
UNIAO SOVIETICA;146;BRIZOLA;8;19.05
UNIAO SOVIETICA;146;MARIO COVAS;4;9.52
UNIAO SOVIETICA;146;MALUF;3;7.14
UNIAO SOVIETICA;146;AFIF;1;2.38
UNIAO SOVIETICA;146;AURELIANO;1;2.38
UNIAO SOVIETICA;146;GABEIRA;1;2.38
UNIAO SOVIETICA;146;COLLOR;1;2.38
UNIAO SOVIETICA;146;PG;0;0.00
UNIAO SOVIETICA;146;PEDREIRA;0;0.00
UNIAO SOVIETICA;146;MANOEL HORTA;0;0.00
UNIAO SOVIETICA;146;CORREA;0;0.00
UNIAO SOVIETICA;146;CELSO BRANT;0;0.00
UNIAO SOVIETICA;146;LIVIA MARIA;0;0.00
UNIAO SOVIETICA;146;A. CAMARGO;0;0.00
UNIAO SOVIETICA;146;ENEAS;0;0.00
UNIAO SOVIETICA;146;ULYSSES;0;0.00
UNIAO SOVIETICA;146;MARRONZINHO;0;0.00
UNIAO SOVIETICA;146;R. CAIADO;0;0.00
UNIAO SOVIETICA;146;ZAMIR;0;0.00
UNIAO SOVIETICA;146;EUDES;0;0.00
URUGUAI;146;#ELEITORADO;419;
URUGUAI;146;#SECOES;4;
URUGUAI;146;#ABSTENCOES;90;21.48
URUGUAI;146;#VOTANTES;329;78.52
URUGUAI;146;#BRANCOS;3;0.72
URUGUAI;146;#NULOS;11;2.63
URUGUAI;146;#VOTOS VALIDOS;315;75.18
URUGUAI;146;COLLOR;106;33.65
URUGUAI;146;MARIO COVAS;72;22.86
URUGUAI;146;BRIZOLA;51;16.19
URUGUAI;146;LULA;45;14.29
URUGUAI;146;MALUF;15;4.76
URUGUAI;146;AFIF;9;2.86
URUGUAI;146;R. FREIRE;6;1.90
URUGUAI;146;ULYSSES;6;1.90
URUGUAI;146;MARRONZINHO;2;0.63
URUGUAI;146;A. CAMARGO;2;0.63
URUGUAI;146;PEDREIRA;1;0.32
URUGUAI;146;ZAMIR;0;0.00
URUGUAI;146;PG;0;0.00
URUGUAI;146;AURELIANO;0;0.00
URUGUAI;146;GABEIRA;0;0.00
URUGUAI;146;MANOEL HORTA;0;0.00
URUGUAI;146;CORREA;0;0.00
URUGUAI;146;CELSO BRANT;0;0.00
URUGUAI;146;LIVIA MARIA;0;0.00
URUGUAI;146;ENEAS;0;0.00
URUGUAI;146;R. CAIADO;0;0.00
URUGUAI;146;EUDES;0;0.00
VENEZUELA;146;#ELEITORADO;348;
VENEZUELA;146;#SECOES;3;
VENEZUELA;146;#ABSTENCOES;87;25.00
VENEZUELA;146;#VOTANTES;261;75.00
VENEZUELA;146;#BRANCOS;6;1.72
VENEZUELA;146;#NULOS;3;0.86
VENEZUELA;146;#VOTOS VALIDOS;252;72.41
VENEZUELA;146;COLLOR;91;36.11
VENEZUELA;146;MARIO COVAS;54;21.43
VENEZUELA;146;BRIZOLA;34;13.49
VENEZUELA;146;MALUF;23;9.13
VENEZUELA;146;LULA;20;7.94
VENEZUELA;146;AFIF;12;4.76
VENEZUELA;146;R. FREIRE;8;3.17
VENEZUELA;146;MARRONZINHO;2;0.79
VENEZUELA;146;ULYSSES;2;0.79
VENEZUELA;146;PEDREIRA;1;0.40
VENEZUELA;146;A. CAMARGO;1;0.40
VENEZUELA;146;R. CAIADO;1;0.40
VENEZUELA;146;EUDES;1;0.40
VENEZUELA;146;PG;1;
VENEZUELA;146;AURELIANO;1;0.40
VENEZUELA;146;ZAMIR;0;0.00
VENEZUELA;146;GABEIRA;0;0.00
VENEZUELA;146;MANOEL HORTA;0;0.00
VENEZUELA;146;CORREA;0;0.00
VENEZUELA;146;CELSO BRANT;0;0.00
VENEZUELA;146;LIVIA MARIA;0;0.00
VENEZUELA;146;ENEAS;0;0.00
ZAIRE;146;#ELEITORADO;43;
ZAIRE;146;#SECOES;1;
ZAIRE;146;#ABSTENCOES;43;100.00
ZAIRE;146;#VOTANTES;0;0.00
ZAIRE;146;#BRANCOS;0;0.00
ZAIRE;146;#NULOS;0;0.00
ZAIRE;146;#VOTOS VALIDOS;1;2.33
ZAIRE;146;LULA;0;0.00
ZAIRE;146;CORREA;0;0.00
ZAIRE;146;MARRONZINHO;0;0.00
ZAIRE;146;CELSO BRANT;0;0.00
ZAIRE;146;ZAMIR;0;0.00
ZAIRE;146;MALUF;0;0.00
ZAIRE;146;AFIF;0;0.00
ZAIRE;146;MARIO COVAS;0;0.00
ZAIRE;146;R. FREIRE;0;0.00
ZAIRE;146;LIVIA MARIA;0;0.00
ZAIRE;146;COLLOR;0;0.00
ZAIRE;146;AURELIANO;0;0.00
ZAIRE;146;A. CAMARGO;0;0.00
ZAIRE;146;BRIZOLA;0;0.00
ZAIRE;146;ENEAS;0;0.00
ZAIRE;146;GABEIRA;0;0.00
ZAIRE;146;ULYSSES;0;0.00
ZAIRE;146;PEDREIRA;0;0.00
ZAIRE;146;R. CAIADO;0;0.00
ZAIRE;146;MANOEL HORTA;0;0.00
ZAIRE;146;EUDES;0;0.00
ZIMBABWE;146;#ELEITORADO;11;
ZIMBABWE;146;#SECOES;1;
ZIMBABWE;146;#ABSTENCOES;11;100.00
ZIMBABWE;146;#VOTANTES;0;0.00
ZIMBABWE;146;#BRANCOS;0;0.00
ZIMBABWE;146;#NULOS;0;0.00
ZIMBABWE;146;#VOTOS VALIDOS;1;9.09
ZIMBABWE;146;LULA;0;0.00
ZIMBABWE;146;CORREA;0;0.00
ZIMBABWE;146;MARRONZINHO;0;0.00
ZIMBABWE;146;CELSO BRANT;0;0.00
ZIMBABWE;146;ZAMIR;0;0.00
ZIMBABWE;146;MALUF;0;0.00
ZIMBABWE;146;AFIF;0;0.00
ZIMBABWE;146;MARIO COVAS;0;0.00
ZIMBABWE;146;R. FREIRE;0;0.00
ZIMBABWE;146;LIVIA MARIA;0;0.00
ZIMBABWE;146;PG;0;0.00
ZIMBABWE;146;COLLOR;0;0.00
ZIMBABWE;146;AURELIANO;0;0.00
ZIMBABWE;146;A. CAMARGO;0;0.00
ZIMBABWE;146;BRIZOLA;0;0.00
ZIMBABWE;146;ENEAS;0;0.00
ZIMBABWE;146;GABEIRA;0;0.00
ZIMBABWE;146;ULYSSES;0;0.00
ZIMBABWE;146;PEDREIRA;0;0.00
ZIMBABWE;146;R. CAIADO;0;0.00
ZIMBABWE;146;MANOEL HORTA;0;0.00
ZIMBABWE;146;EUDES;0;0.00
