ibge,municipio,ano,zona,local,nome,bairro,endereco,lon_antigo,lat_antigo,lon_novo,lat_novo,km,metodo,confianca,evidencia,motivo
2903508,Belo Campo,2020,177,1104,ESCOLA MUNICIPAL ODILON VIEIRA,POVOADO JATOBA,POVOADO JATOBA - ZONA RURAL,-41.4156788,-14.9735204,-41.174051,-14.989681,26.05,estabelecimento,alta,ESCOLA MUNICIPAL ODILON VIEIRA DOS SANTO [JATOBA],fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2022,177,1104,ESCOLA MUNICIPAL ODILON VIEIRA,POVOADO JATOBA,POVOADO JATOBA - ZONA RURAL,-41.4156788,-14.9735204,-41.174051,-14.989681,26.05,estabelecimento,alta,ESCOLA MUNICIPAL ODILON VIEIRA DOS SANTO [JATOBA],fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2024,177,1104,ESCOLA MUNICIPAL ODILON VIEIRA,POVOADO JATOBA,POVOADO JATOBA - ZONA RURAL ,-41.4156788,-14.9735204,-41.174051,-14.989681,26.05,estabelecimento,alta,ESCOLA MUNICIPAL ODILON VIEIRA DOS SANTO [JATOBA],fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2006,165,1112,ESCOLA MUNICIPAL GERSON ALMEIDA,POVOADO LAGOA SUJA,POVOADO LAGOA SUJA - ZONA RURAL,-41.4156678,-14.9735086,-41.136995,-15.035565,30.75,localidade,media,"localidade LAGOA SUJA (238 enderecos, raio 1.3 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2008,177,1112,ESCOLA MUNICIPAL GERSON ALMEIDA,POVOADO LAGOA SUJA,POVOADO LAGOA SUJA - ZONA RURAL,-41.4156678,-14.9735086,-41.136995,-15.035565,30.75,localidade,media,"localidade LAGOA SUJA (238 enderecos, raio 1.3 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2010,177,1112,ESCOLA MUNICIPAL GERSON ALMEIDA,POVOADO LAGOA SUJA,POVOADO LAGOA SUJA - ZONA RURAL,-41.4156678,-14.9735086,-41.136995,-15.035565,30.75,localidade,media,"localidade LAGOA SUJA (238 enderecos, raio 1.3 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2012,177,1112,ESCOLA MUNICIPAL GERSON ALMEIDA,POVOADO LAGOA SUJA,POVOADO LAGOA SUJA - ZONA RURAL,-41.4156678,-14.9735086,-41.136995,-15.035565,30.75,localidade,media,"localidade LAGOA SUJA (238 enderecos, raio 1.3 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2014,177,1112,ESCOLA MUNICIPAL GERSON ALMEIDA,POVOADO LAGOA SUJA,POVOADO LAGOA SUJA - ZONA RURAL,-41.4156678,-14.9735086,-41.136995,-15.035565,30.75,localidade,media,"localidade LAGOA SUJA (238 enderecos, raio 1.3 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2016,177,1112,ESCOLA MUNICIPAL GERSON ALMEIDA,POVOADO LAGOA SUJA,POVOADO LAGOA SUJA - ZONA RURAL,-41.4156678,-14.9735086,-41.136995,-15.035565,30.75,localidade,media,"localidade LAGOA SUJA (238 enderecos, raio 1.3 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2018,177,1112,ESCOLA MUNICIPAL GERSON ALMEIDA,POVOADO LAGOA SUJA,POVOADO LAGOA SUJA - ZONA RURAL,-41.4156678,-14.9735086,-41.136995,-15.035565,30.75,localidade,media,"localidade LAGOA SUJA (238 enderecos, raio 1.3 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2020,177,1112,ESCOLA MUNICIPAL GERSON ALMEIDA,POVOADO LAGOA SUJA,POVOADO LAGOA SUJA - ZONA RURAL,-41.4156678,-14.9735086,-41.136995,-15.035565,30.75,localidade,media,"localidade LAGOA SUJA (238 enderecos, raio 1.3 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2022,177,1112,ESCOLA MUNICIPAL GERSON ALMEIDA,POVOADO LAGOA SUJA,POVOADO LAGOA SUJA - ZONA RURAL,-41.4156678,-14.9735086,-41.136995,-15.035565,30.75,localidade,media,"localidade LAGOA SUJA (238 enderecos, raio 1.3 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2024,177,1112,ESCOLA MUNICIPAL GERSON ALMEIDA,POVOADO LAGOA SUJA,POVOADO LAGOA SUJA - ZONA RURAL,-41.4156678,-14.9735086,-41.136995,-15.035565,30.75,localidade,media,"localidade LAGOA SUJA (238 enderecos, raio 1.3 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2006,165,1147,ESCOLA MUNICIPAL LAURO FLROES,POVOADO PAU DE ESPINHO,POVOADO PAU DE ESPINHO - ZONA RURAL,-41.4156863,-14.9735536,-41.209026,-15.10552,26.64,localidade,media,"localidade PAU DE ESPINHO (207 enderecos, raio 1.2 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2008,177,1147,ESCOLA MUNICIPAL LAURO FLROES,POVOADO PAU DE ESPINHO,POVOADO PAU DE ESPINHO - ZONA RURAL,-41.4156863,-14.9735536,-41.209026,-15.10552,26.64,localidade,media,"localidade PAU DE ESPINHO (207 enderecos, raio 1.2 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2010,177,1147,ESCOLA MUNICIPAL LAURO FLROES,POVOADO PAU DE ESPINHO,POVOADO PAU DE ESPINHO - ZONA RURAL,-41.4156863,-14.9735536,-41.209026,-15.10552,26.64,localidade,media,"localidade PAU DE ESPINHO (207 enderecos, raio 1.2 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2012,177,1147,ESCOLA MUNICIPAL LAURO FLROES,POVOADO PAU DE ESPINHO,POVOADO PAU DE ESPINHO - ZONA RURAL,-41.4156863,-14.9735536,-41.209026,-15.10552,26.64,localidade,media,"localidade PAU DE ESPINHO (207 enderecos, raio 1.2 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2014,177,1147,ESCOLA MUNICIPAL LAURO FLROES,POVOADO PAU DE ESPINHO,POVOADO PAU DE ESPINHO - ZONA RURAL,-41.4156863,-14.9735536,-41.209026,-15.10552,26.64,localidade,media,"localidade PAU DE ESPINHO (207 enderecos, raio 1.2 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2016,177,1147,ESCOLA MUNICIPAL LAURO FLROES,POVOADO PAU DE ESPINHO,POVOADO PAU DE ESPINHO - ZONA RURAL,-41.4156863,-14.9735536,-41.209026,-15.10552,26.64,localidade,media,"localidade PAU DE ESPINHO (207 enderecos, raio 1.2 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2018,177,1147,ESCOLA MUNICIPAL LAURO FLROES,POVOADO PAU DE ESPINHO,POVOADO PAU DE ESPINHO - ZONA RURAL,-41.4156863,-14.9735536,-41.209026,-15.10552,26.64,localidade,media,"localidade PAU DE ESPINHO (207 enderecos, raio 1.2 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2020,177,1147,ESCOLA MUNICIPAL LAURO FLROES,POVOADO PAU DE ESPINHO,POVOADO PAU DE ESPINHO - ZONA RURAL,-41.4156863,-14.9735536,-41.209026,-15.10552,26.64,localidade,media,"localidade PAU DE ESPINHO (207 enderecos, raio 1.2 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2022,177,1147,ESCOLA MUNICIPAL LAURO FLROES,POVOADO PAU DE ESPINHO,POVOADO PAU DE ESPINHO - ZONA RURAL,-41.4156863,-14.9735536,-41.209026,-15.10552,26.64,localidade,media,"localidade PAU DE ESPINHO (207 enderecos, raio 1.2 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2024,177,1147,ESCOLA MUNICIPAL LAURO FLROES,POVOADO PAU DE ESPINHO,POVOADO PAU DE ESPINHO - ZONA RURAL,-41.4156863,-14.9735536,-41.209026,-15.10552,26.64,localidade,media,"localidade PAU DE ESPINHO (207 enderecos, raio 1.2 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2006,165,1155,ESCOLA MUNICIPAL MARIA FERRAZ DE OLIVEIRA,POVOADO PERI PERI,POVOADO DO PERIPERI - ZONA RURAL,-41.41568,-14.9735262,-41.236925,-15.139034,26.62,localidade,media,"localidade PERIPERI (373 enderecos, raio 0.9 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2008,177,1155,ESCOLA MUNICIPAL MARIA FERRAZ DE OLIVEIRA,POVOADO PERI PERI,POVOADO DO PERIPERI - ZONA RURAL,-41.41568,-14.9735262,-41.236925,-15.139034,26.62,localidade,media,"localidade PERIPERI (373 enderecos, raio 0.9 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2010,177,1155,ESCOLA MUNICIPAL MARIA FERRAZ DE OLIVEIRA,POVOADO PERI PERI,POVOADO DO PERIPERI - ZONA RURAL,-41.41568,-14.9735262,-41.236925,-15.139034,26.62,localidade,media,"localidade PERIPERI (373 enderecos, raio 0.9 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2012,177,1155,ESCOLA MUNICIPAL MARIA FERRAZ DE OLIVEIRA,POVOADO PERI PERI,POVOADO DO PERIPERI - ZONA RURAL,-41.41568,-14.9735262,-41.236925,-15.139034,26.62,localidade,media,"localidade PERIPERI (373 enderecos, raio 0.9 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2014,177,1155,ESCOLA MUNICIPAL MARIA FERRAZ DE OLIVEIRA,POVOADO PERI PERI,POVOADO DO PERIPERI - ZONA RURAL,-41.41568,-14.9735262,-41.236925,-15.139034,26.62,localidade,media,"localidade PERIPERI (373 enderecos, raio 0.9 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2016,177,1155,ESCOLA MUNICIPAL MARIA FERRAZ DE OLIVEIRA,POVOADO PERI PERI,POVOADO DO PERIPERI - ZONA RURAL,-41.41568,-14.9735262,-41.236925,-15.139034,26.62,localidade,media,"localidade PERIPERI (373 enderecos, raio 0.9 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2018,177,1155,ESCOLA MUNICIPAL MARIA FERRAZ DE OLIVEIRA,POVOADO PERI PERI,POVOADO DO PERIPERI - ZONA RURAL,-41.41568,-14.9735262,-41.236925,-15.139034,26.62,localidade,media,"localidade PERIPERI (373 enderecos, raio 0.9 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2020,177,1155,ESCOLA MUNICIPAL MARIA FERRAZ DE OLIVEIRA,POVOADO PERI PERI,POVOADO DO PERIPERI - ZONA RURAL,-41.41568,-14.9735262,-41.236925,-15.139034,26.62,localidade,media,"localidade PERIPERI (373 enderecos, raio 0.9 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2022,177,1155,ESCOLA MUNICIPAL MARIA FERRAZ DE OLIVEIRA,POVOADO PERI PERI,POVOADO DO PERIPERI - ZONA RURAL,-41.41568,-14.9735262,-41.236925,-15.139034,26.62,localidade,media,"localidade PERIPERI (373 enderecos, raio 0.9 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2024,177,1155,ESCOLA MUNICIPAL MARIA FERRAZ DE OLIVEIRA,POVOADO PERI PERI,POVOADO DO PERIPERI - ZONA RURAL,-41.41568,-14.9735262,-41.236925,-15.139034,26.62,localidade,media,"localidade PERIPERI (373 enderecos, raio 0.9 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2006,165,1171,ESCOLA MUNICIPAL ROBERTO SANTOS,POVOADO BELA VISTA,POVOADO BELA VISTA - ZONA RURAL,-41.4156898,-14.9735394,-41.258039,-15.029394,18.06,estabelecimento,media,ESCOLA DE ENSINO FUNDAMENTAL ROBERTO SANTOS [CIDADE NOVA],fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2008,177,1171,ESCOLA MUNICIPAL ROBERTO SANTOS,POVOADO BELA VISTA,POVOADO BELA VISTA - ZONA RURAL,-41.4156898,-14.9735394,-41.258039,-15.029394,18.06,estabelecimento,media,ESCOLA DE ENSINO FUNDAMENTAL ROBERTO SANTOS [CIDADE NOVA],fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2010,177,1171,ESCOLA MUNICIPAL ROBERTO SANTOS,POVOADO BELA VISTA,POVOADO BELA VISTA - ZONA RURAL,-41.4156898,-14.9735394,-41.258039,-15.029394,18.06,estabelecimento,media,ESCOLA DE ENSINO FUNDAMENTAL ROBERTO SANTOS [CIDADE NOVA],fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2012,177,1171,ESCOLA MUNICIPAL ROBERTO SANTOS,POVOADO BELA VISTA,POVOADO BELA VISTA - ZONA RURAL,-41.4156898,-14.9735394,-41.258039,-15.029394,18.06,estabelecimento,media,ESCOLA DE ENSINO FUNDAMENTAL ROBERTO SANTOS [CIDADE NOVA],fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2014,177,1171,ESCOLA MUNICIPAL ROBERTO SANTOS,POVOADO BELA VISTA,POVOADO BELA VISTA - ZONA RURAL,-41.4156898,-14.9735394,-41.258039,-15.029394,18.06,estabelecimento,media,ESCOLA DE ENSINO FUNDAMENTAL ROBERTO SANTOS [CIDADE NOVA],fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2016,177,1171,ESCOLA MUNICIPAL ROBERTO SANTOS,POVOADO BELA VISTA,POVOADO BELA VISTA - ZONA RURAL,-41.4156898,-14.9735394,-41.258039,-15.029394,18.06,estabelecimento,media,ESCOLA DE ENSINO FUNDAMENTAL ROBERTO SANTOS [CIDADE NOVA],fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2006,165,1198,ESCOLA MUNICIPAL JOAO FERREIRA DOS SANTOS,POVOADO SUSSUARANA,POVOADO SUSSUARANA - ZONA RURAL,-41.415662,-14.973499,-41.29363,-15.102371,19.44,estabelecimento,alta,ESCOLA MUNICIPAL JOAO FERREIRA DOS SANTOS [SUSSUARANA],fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2008,177,1198,ESCOLA MUNICIPAL JOAO FERREIRA DOS SANTOS,POVOADO SUSSUARANA,POVOADO SUSSUARANA - ZONA RURAL,-41.415662,-14.973499,-41.29363,-15.102371,19.44,estabelecimento,alta,ESCOLA MUNICIPAL JOAO FERREIRA DOS SANTOS [SUSSUARANA],fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2010,177,1198,ESCOLA MUNICIPAL JOAO FERREIRA DOS SANTOS,POVOADO SUSSUARANA,POVOADO SUSSUARANA - ZONA RURAL,-41.415662,-14.973499,-41.29363,-15.102371,19.44,estabelecimento,alta,ESCOLA MUNICIPAL JOAO FERREIRA DOS SANTOS [SUSSUARANA],fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2012,177,1198,ESCOLA MUNICIPAL JOAO FERREIRA DOS SANTOS,POVOADO SUSSUARANA,POVOADO SUSSUARANA - ZONA RURAL,-41.415662,-14.973499,-41.29363,-15.102371,19.44,estabelecimento,alta,ESCOLA MUNICIPAL JOAO FERREIRA DOS SANTOS [SUSSUARANA],fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2014,177,1198,ESCOLA MUNICIPAL JOAO FERREIRA DOS SANTOS,POVOADO SUSSUARANA,POVOADO SUSSUARANA - ZONA RURAL,-41.415662,-14.973499,-41.29363,-15.102371,19.44,estabelecimento,alta,ESCOLA MUNICIPAL JOAO FERREIRA DOS SANTOS [SUSSUARANA],fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2016,177,1198,ESCOLA MUNICIPAL JOAO FERREIRA DOS SANTOS,POVOADO SUSSUARANA,POVOADO SUSSUARANA - ZONA RURAL,-41.415662,-14.973499,-41.29363,-15.102371,19.44,estabelecimento,alta,ESCOLA MUNICIPAL JOAO FERREIRA DOS SANTOS [SUSSUARANA],fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2018,177,1198,ESCOLA MUNICIPAL JOAO FERREIRA DOS SANTOS,POVOADO SUSSUARANA,POVOADO SUSSUARANA - ZONA RURAL,-41.415662,-14.973499,-41.29363,-15.102371,19.44,estabelecimento,alta,ESCOLA MUNICIPAL JOAO FERREIRA DOS SANTOS [SUSSUARANA],fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2020,177,1198,ESCOLA MUNICIPAL JOAO FERREIRA DOS SANTOS,POVOADO SUSSUARANA,POVOADO SUSSUARANA - ZONA RURAL,-41.415662,-14.973499,-41.29363,-15.102371,19.44,estabelecimento,alta,ESCOLA MUNICIPAL JOAO FERREIRA DOS SANTOS [SUSSUARANA],fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2022,177,1198,ESCOLA MUNICIPAL JOAO FERREIRA DOS SANTOS,POVOADO SUSSUARANA,POVOADO SUSSUARANA - ZONA RURAL,-41.415662,-14.973499,-41.29363,-15.102371,19.44,estabelecimento,alta,ESCOLA MUNICIPAL JOAO FERREIRA DOS SANTOS [SUSSUARANA],fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2024,177,1198,ESCOLA MUNICIPAL JOAO FERREIRA DOS SANTOS,POVOADO SUSSUARANA,POVOADO SUSSUARANA - ZONA RURAL,-41.415662,-14.973499,-41.29363,-15.102371,19.44,estabelecimento,alta,ESCOLA MUNICIPAL JOAO FERREIRA DOS SANTOS [SUSSUARANA],fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2006,165,1210,ESCOLA MUNICIPAL LEONE LIMA,POVOADO TIMBO,POVOADO TIMBO - ZONA RURAL,-41.4157399,-14.9735087,-41.20093,-14.893585,24.76,localidade,media,"localidade TIMBO (140 enderecos, raio 1.8 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2008,177,1210,ESCOLA MUNICIPAL LEONE LIMA,POVOADO TIMBO,POVOADO TIMBO - ZONA RURAL,-41.4157399,-14.9735087,-41.20093,-14.893585,24.76,localidade,media,"localidade TIMBO (140 enderecos, raio 1.8 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2010,177,1210,ESCOLA MUNICIPAL LEONE LIMA,POVOADO TIMBO,POVOADO TIMBO - ZONA RURAL,-41.4157399,-14.9735087,-41.20093,-14.893585,24.76,localidade,media,"localidade TIMBO (140 enderecos, raio 1.8 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2012,177,1210,ESCOLA MUNICIPAL LEONE LIMA,POVOADO TIMBO,POVOADO TIMBO - ZONA RURAL,-41.4157399,-14.9735087,-41.20093,-14.893585,24.76,localidade,media,"localidade TIMBO (140 enderecos, raio 1.8 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2014,177,1210,ESCOLA MUNICIPAL LEONE LIMA,POVOADO TIMBO,POVOADO TIMBO - ZONA RURAL,-41.4157399,-14.9735087,-41.20093,-14.893585,24.76,localidade,media,"localidade TIMBO (140 enderecos, raio 1.8 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2016,177,1210,ESCOLA MUNICIPAL LEONE LIMA,POVOADO TIMBO,POVOADO TIMBO - ZONA RURAL,-41.4157399,-14.9735087,-41.20093,-14.893585,24.76,localidade,media,"localidade TIMBO (140 enderecos, raio 1.8 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2018,177,1210,ESCOLA MUNICIPAL LEONE LIMA,POVOADO TIMBO,POVOADO TIMBO - ZONA RURAL,-41.4157399,-14.9735087,-41.20093,-14.893585,24.76,localidade,media,"localidade TIMBO (140 enderecos, raio 1.8 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2020,177,1210,ESCOLA MUNICIPAL LEONE LIMA,POVOADO TIMBO,POVOADO TIMBO - ZONA RURAL,-41.4157399,-14.9735087,-41.20093,-14.893585,24.76,localidade,media,"localidade TIMBO (140 enderecos, raio 1.8 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2022,177,1210,ESCOLA MUNICIPAL LEONE LIMA,POVOADO TIMBO,POVOADO TIMBO - ZONA RURAL,-41.4157399,-14.9735087,-41.20093,-14.893585,24.76,localidade,media,"localidade TIMBO (140 enderecos, raio 1.8 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2024,177,1210,ESCOLA MUNICIPAL LEONE LIMA,POVOADO TIMBO,POVOADO TIMBO - ZONA RURAL,-41.4157399,-14.9735087,-41.20093,-14.893585,24.76,localidade,media,"localidade TIMBO (140 enderecos, raio 1.8 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2006,165,1287,ESCOLA MUNICIPAL CASTELO BRANCO,POVOADO SABIA,POVOADO SABIA - ZONA RURAL,-41.4157063,-14.973524,-41.121405,-15.095014,34.41,localidade,media,"localidade SABIA (118 enderecos, raio 1.3 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2008,177,1287,ESCOLA MUNICIPAL CASTELO BRANCO,POVOADO SABIA,POVOADO SABIA - ZONA RURAL,-41.4157063,-14.973524,-41.121405,-15.095014,34.41,localidade,media,"localidade SABIA (118 enderecos, raio 1.3 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2010,177,1287,ESCOLA MUNICIPAL CASTELO BRANCO,POVOADO SABIA,POVOADO SABIA - ZONA RURAL,-41.4157063,-14.973524,-41.121405,-15.095014,34.41,localidade,media,"localidade SABIA (118 enderecos, raio 1.3 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2012,177,1287,ESCOLA MUNICIPAL CASTELO BRANCO,POVOADO SABIA,POVOADO SABIA - ZONA RURAL,-41.4157063,-14.973524,-41.121405,-15.095014,34.41,localidade,media,"localidade SABIA (118 enderecos, raio 1.3 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2014,177,1287,ESCOLA MUNICIPAL CASTELO BRANCO,POVOADO SABIA,POVOADO SABIA - ZONA RURAL,-41.4157063,-14.973524,-41.121405,-15.095014,34.41,localidade,media,"localidade SABIA (118 enderecos, raio 1.3 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2016,177,1287,ESCOLA MUNICIPAL CASTELO BRANCO,POVOADO SABIA,POVOADO SABIA - ZONA RURAL,-41.4157063,-14.973524,-41.121405,-15.095014,34.41,localidade,media,"localidade SABIA (118 enderecos, raio 1.3 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2018,177,1287,ESCOLA MUNICIPAL CASTELO BRANCO,POVOADO SABIA,POVOADO SABIA - ZONA RURAL,-41.4157063,-14.973524,-41.121405,-15.095014,34.41,localidade,media,"localidade SABIA (118 enderecos, raio 1.3 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2020,177,1287,ESCOLA MUNICIPAL CASTELO BRANCO,POVOADO SABIA,POVOADO SABIA - ZONA RURAL,-41.4157063,-14.973524,-41.121405,-15.095014,34.41,localidade,media,"localidade SABIA (118 enderecos, raio 1.3 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2022,177,1287,ESCOLA MUNICIPAL CASTELO BRANCO,POVOADO SABIA,POVOADO SABIA - ZONA RURAL,-41.4157063,-14.973524,-41.121405,-15.095014,34.41,localidade,media,"localidade SABIA (118 enderecos, raio 1.3 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2024,177,1287,ESCOLA MUNICIPAL CASTELO BRANCO,POVOADO SABIA,POVOADO SABIA - ZONA RURAL,-41.4157063,-14.973524,-41.121405,-15.095014,34.41,localidade,media,"localidade SABIA (118 enderecos, raio 1.3 km)",fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2006,165,1295,ESCOLA MUNICIPAL ROBERTO SANTOS,POVOADO BELA VISTA,POVOADO BELA VISTA - ZONA RURAL,-41.4156898,-14.9735394,,,,nao corrigido,,descartado: ESCOLA DE ENSINO FUNDAMENTAL ROBERTO SANTOS [CIDADE NOVA] cairia sobre outro local (< 50 m),fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2008,177,1295,ESCOLA MUNICIPAL ROBERTO SANTOS,POVOADO BELA VISTA,POVOADO BELA VISTA - ZONA RURAL,-41.4156898,-14.9735394,,,,nao corrigido,,descartado: ESCOLA DE ENSINO FUNDAMENTAL ROBERTO SANTOS [CIDADE NOVA] cairia sobre outro local (< 50 m),fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2010,177,1295,ESCOLA MUNICIPAL ROBERTO SANTOS,POVOADO BELA VISTA,POVOADO BELA VISTA - ZONA RURAL,-41.4156898,-14.9735394,,,,nao corrigido,,descartado: ESCOLA DE ENSINO FUNDAMENTAL ROBERTO SANTOS [CIDADE NOVA] cairia sobre outro local (< 50 m),fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2012,177,1295,ESCOLA MUNICIPAL ROBERTO SANTOS,POVOADO BELA VISTA,POVOADO BELA VISTA - ZONA RURAL,-41.4156898,-14.9735394,,,,nao corrigido,,descartado: ESCOLA DE ENSINO FUNDAMENTAL ROBERTO SANTOS [CIDADE NOVA] cairia sobre outro local (< 50 m),fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2014,177,1295,ESCOLA MUNICIPAL ROBERTO SANTOS,POVOADO BELA VISTA,POVOADO BELA VISTA - ZONA RURAL,-41.4156898,-14.9735394,,,,nao corrigido,,descartado: ESCOLA DE ENSINO FUNDAMENTAL ROBERTO SANTOS [CIDADE NOVA] cairia sobre outro local (< 50 m),fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2016,177,1295,ESCOLA MUNICIPAL ROBERTO SANTOS,POVOADO BELA VISTA,POVOADO BELA VISTA - ZONA RURAL,-41.4156898,-14.9735394,,,,nao corrigido,,descartado: ESCOLA DE ENSINO FUNDAMENTAL ROBERTO SANTOS [CIDADE NOVA] cairia sobre outro local (< 50 m),fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2018,177,1295,ESCOLA MUNICIPAL ROBERTO SANTOS,POVOADO BELA VISTA,POVOADO BELA VISTA - ZONA RURAL,-41.4156898,-14.9735394,-41.258039,-15.029394,18.06,estabelecimento,media,ESCOLA DE ENSINO FUNDAMENTAL ROBERTO SANTOS [CIDADE NOVA],fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2020,177,1295,ESCOLA MUNICIPAL ROBERTO SANTOS,POVOADO BELA VISTA,POVOADO BELA VISTA - ZONA RURAL,-41.4156898,-14.9735394,-41.258039,-15.029394,18.06,estabelecimento,media,ESCOLA DE ENSINO FUNDAMENTAL ROBERTO SANTOS [CIDADE NOVA],fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2022,177,1295,ESCOLA MUNICIPAL ROBERTO SANTOS,POVOADO BELA VISTA,POVOADO BELA VISTA - ZONA RURAL,-41.4156898,-14.9735394,,,,nao corrigido,,descartado: ESCOLA DE ENSINO FUNDAMENTAL ROBERTO SANTOS [CIDADE NOVA] cairia sobre outro local (< 50 m),fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2024,177,1295,ESCOLA MUNICIPAL ROBERTO SANTOS,POVOADO BELA VISTA,POVOADO BELA VISTA - ZONA RURAL,-41.4156898,-14.9735394,,,,nao corrigido,,descartado: ESCOLA DE ENSINO FUNDAMENTAL ROBERTO SANTOS [CIDADE NOVA] cairia sobre outro local (< 50 m),fora do municipio (13.4 km alem da divisa)
2903508,Belo Campo,2006,165,1325,ESCOLA MUNICIPAL EDVALDO FLORES,CENTRO,AVENIDA VITORIA DA CONQUISTA S/N - ZONA URBANA,-41.4168412,-14.9734426,,,,nao corrigido,,descartado: ESCOLA EDVALDO FLORES [CENTRO] cairia sobre outro local (< 50 m),fora do municipio (13.6 km alem da divisa)
